NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP	GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP		197	0,3992305	13.397.263	0,1322314	0,09303899	0,408	9428	tags=35%, list=22%, signal=44%
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		199	0,38482705	13.396.747	0,11018711	0,09304889	0,408	14060	tags=46%, list=33%, signal=69%
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP	GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP		127	0,41950935	13.396.461	0,1252485	0,09304262	0,408	11314	tags=39%, list=27%, signal=54%
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP		200	0,39154333	13.395.127	0,10504202	0,09310177	0,408	12188	tags=39%, list=29%, signal=54%
GSE15330_HSC_VS_PRO_BCELL_UP	GSE15330_HSC_VS_PRO_BCELL_UP		200	0,40067697	13.394.669	0,12708333	0,09310882	0,408	17146	tags=57%, list=40%, signal=95%
GSE3982_MAST_CELL_VS_BCELL_DN	GSE3982_MAST_CELL_VS_BCELL_DN		197	0,4038911	1.339.406	0,11392405	0,09312055	0,408	17076	tags=55%, list=40%, signal=91%
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN	GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN		198	0,402101	1.339.331	0,13508065	0,09314799	0,408	15967	tags=51%, list=38%, signal=81%
AKT_UP,V1_DN	AKT_UP,V1_DN		187	0,40695682	13.392.096	0,1122449	0,09319589	0,408	14985	tags=51%, list=35%, signal=78%
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN		200	0,38759077	13.392.044	0,11691023	0,09317443	0,408	16920	tags=52%, list=40%, signal=87%
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN		200	0,4023157	1.339.204	0,12058212	0,09314959	0,408	15638	tags=51%, list=37%, signal=80%
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_DN	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_DN		196	0,39181623	13.391.892	0,10766046	0,09313463	0,408	18130	tags=57%, list=43%, signal=99%
GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP	GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP		200	0,38785028	133.915	0,11585366	0,09313366	0,408	10726	tags=36%, list=25%, signal=48%
GSE3982_MAST_CELL_VS_DC_DN	GSE3982_MAST_CELL_VS_DC_DN		198	0,40362886	13.390.185	0,12190083	0,09318741	0,408	16955	tags=56%, list=40%, signal=93%
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN		200	0,37978032	13.390.098	0,10515464	0,09316599	0,408	16623	tags=52%, list=39%, signal=84%
GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP	GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP		200	0,39727637	13.389.901	0,10315789	0,093153864	0,408	12585	tags=43%, list=30%, signal=61%
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN		130	0,40897575	13.389.351	0,13333334	0,09316117	0,408	17855	tags=60%, list=42%, signal=103%
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN		180	0,4069711	13.389.351	0,12997903	0,093136065	0,408	15527	tags=51%, list=37%, signal=80%
RB_P107_DN,V1_DN	RB_P107_DN,V1_DN		126	0,39952427	13.389.149	0,10570825	0,09312273	0,408	12463	tags=42%, list=29%, signal=59%
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN	GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN		200	0,4058162	13.387.645	0,13404255	0,09319521	0,408	15049	tags=52%, list=36%, signal=80%
GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_DN	GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_DN		180	0,4180722	13.386.592	0,12936345	0,09324601	0,408	17160	tags=55%, list=40%, signal=92%
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		199	0,39749837	13.385.072	0,11087866	0,09331625	0,408	12617	tags=43%, list=30%, signal=61%
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN		200	0,387882	13.384	0,08884297	0,09335498	0,408	17016	tags=54%, list=40%, signal=90%
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN		199	0,40630752	13.383.719	0,13292433	0,093348056	0,408	19552	tags=67%, list=46%, signal=124%
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP		198	0,38595128	13.383.268	0,09594883	0,09335571	0,408	12055	tags=39%, list=28%, signal=55%
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP		200	0,3838883	1.338.234	0,10995851	0,093390055	0,408	12129	tags=41%, list=29%, signal=56%
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP		198	0,39851215	13.381.522	0,102725364	0,09342039	0,408	13653	tags=45%, list=32%, signal=67%
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_6H_UP	GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_6H_UP		199	0,4044983	13.381.023	0,15821502	0,093426734	0,408	14747	tags=49%, list=35%, signal=75%
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN		199	0,40583867	13.379.633	0,13278009	0,09347924	0,408	15550	tags=51%, list=37%, signal=81%
GSE17721_LPS_VS_POLYIC_24H_BMDC_DN	GSE17721_LPS_VS_POLYIC_24H_BMDC_DN		199	0,39750892	13.379.146	0,12145749	0,09348442	0,408	14240	tags=47%, list=34%, signal=71%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN		200	0,4050949	13.377.953	0,12653062	0,09353685	0,408	15871	tags=52%, list=37%, signal=84%
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN		162	0,40394938	13.376.471	0,11546392	0,093608044	0,409	16012	tags=52%, list=38%, signal=84%
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP	GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP		199	0,41915435	13.376.129	0,13580246	0,093601994	0,409	15114	tags=55%, list=36%, signal=86%
GSE17721_LPS_VS_CPG_8H_BMDC_DN	GSE17721_LPS_VS_CPG_8H_BMDC_DN		200	0,38188213	13.375.602	0,09504132	0,093607016	0,409	11151	tags=37%, list=26%, signal=49%
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		200	0,385945	13.374.951	0,10625	0,09361915	0,409	17616	tags=57%, list=42%, signal=96%
GSE42724_MEMORY_VS_B1_BCELL_DN	GSE42724_MEMORY_VS_B1_BCELL_DN		196	0,39977902	13.373.488	0,14052953	0,09368831	0,409	14803	tags=46%, list=35%, signal=71%
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN		200	0,4068385	13.373.274	0,13347022	0,093678	0,409	10405	tags=37%, list=25%, signal=49%
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN		197	0,36866578	13.372.252	0,067510545	0,093719535	0,409	11465	tags=37%, list=27%, signal=50%
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN		197	0,40286642	1.337.129	0,12830958	0,09375061	0,409	11613	tags=41%, list=27%, signal=56%
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP	GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP		200	0,39301115	13.369.473	0,15368852	0,093837865	0,409	14550	tags=49%, list=34%, signal=74%
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP	GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP		175	0,41568685	13.367.012	0,14928426	0,093966365	0,41	16809	tags=59%, list=40%, signal=97%
GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN	GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN		200	0,39692706	13.366.578	0,10950413	0,09397125	0,41	16411	tags=52%, list=39%, signal=84%
GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN	GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN		200	0,39105186	1.336.597	0,11752577	0,09398601	0,41	16878	tags=52%, list=40%, signal=87%
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN		200	0,38711876	13.364.955	0,10691824	0,09401972	0,41	12205	tags=41%, list=29%, signal=57%
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN		200	0,3935575	13.364.507	0,09282701	0,09402001	0,41	16882	tags=58%, list=40%, signal=95%
GCNP_SHH_UP_EARLY,V1_UP	GCNP_SHH_UP_EARLY,V1_UP		174	0,38947356	13.363.755	0,10062893	0,09404211	0,41	18761	tags=57%, list=44%, signal=103%
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP		200	0,4115602	13.363.504	0,12576064	0,09402862	0,41	13022	tags=44%, list=31%, signal=63%
GSE17721_LPS_VS_POLYIC_4H_BMDC_DN	GSE17721_LPS_VS_POLYIC_4H_BMDC_DN		199	0,40191597	133.629	0,13496932	0,09404515	0,41	16739	tags=57%, list=40%, signal=93%
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN	GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN		200	0,389667	13.362.721	0,09832636	0,094030105	0,41	12417	tags=42%, list=29%, signal=58%
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP		195	0,41485438	13.362.465	0,12633833	0,094022185	0,41	9622	tags=38%, list=23%, signal=49%
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP	GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP		196	0,39874354	1.336.013	0,12033195	0,09414887	0,411	12520	tags=44%, list=30%, signal=63%
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP	GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP		200	0,38855755	13.359.678	0,08811475	0,09415344	0,411	15981	tags=53%, list=38%, signal=85%
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN		200	0,40981677	13.359.582	0,14401622	0,09413506	0,411	13063	tags=45%, list=31%, signal=64%
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP	GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP		199	0,39565298	13.358.451	0,09663866	0,094182104	0,411	16875	tags=54%, list=40%, signal=90%
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP		200	0,39581457	13.358.003	0,11702128	0,094189115	0,411	14074	tags=48%, list=33%, signal=71%
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP		200	0,392199	13.357.804	0,12851405	0,094179615	0,411	11720	tags=37%, list=28%, signal=50%
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP	GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP		200	0,3881191	13.357.301	0,114754096	0,094189316	0,411	18462	tags=60%, list=44%, signal=105%
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP		200	0,40362412	13.356.317	0,13967611	0,09422079	0,412	19357	tags=65%, list=46%, signal=119%
GSE18893_TCONV_VS_TREG_2H_CULTURE_DN	GSE18893_TCONV_VS_TREG_2H_CULTURE_DN		200	0,40044662	1.335.542	0,12731007	0,094256565	0,413	16793	tags=58%, list=40%, signal=96%
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP	GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP		197	0,41536832	13.354.334	0,1255144	0,09430291	0,413	12325	tags=44%, list=29%, signal=62%
VEGF_A_UP,V1_UP	VEGF_A_UP,V1_UP		195	0,42180443	13.354.079	0,1399177	0,09429185	0,413	15051	tags=50%, list=36%, signal=78%
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		198	0,39450184	13.352.817	0,1322314	0,094337866	0,413	15732	tags=49%, list=37%, signal=78%
GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP	GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP		162	0,42656425	1.335.281	0,14574899	0,094313055	0,413	15553	tags=54%, list=37%, signal=85%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN		200	0,39350462	13.352.715	0,12396694	0,09429466	0,413	17200	tags=55%, list=41%, signal=91%
GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP	GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP		195	0,39070275	13.352.687	0,09677419	0,09427169	0,413	19558	tags=65%, list=46%, signal=119%
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP		200	0,4252706	13.352.643	0,14168377	0,09425027	0,413	19199	tags=71%, list=45%, signal=128%
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN		195	0,39125326	13.352.453	0,115303986	0,09423891	0,413	12288	tags=43%, list=29%, signal=60%
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP		163	0,40501854	13.349.936	0,112266116	0,09436256	0,413	14438	tags=45%, list=34%, signal=69%
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN		199	0,4075162	13.348.819	0,12727273	0,09440153	0,413	16286	tags=53%, list=38%, signal=85%
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN		193	0,39192048	13.348.218	0,10602911	0,094413966	0,413	15918	tags=51%, list=38%, signal=82%
GSE11818_WT_VS_DICER_KO_TREG_UP	GSE11818_WT_VS_DICER_KO_TREG_UP		146	0,41085505	1.334.789	0,110416666	0,0944105	0,413	11013	tags=42%, list=26%, signal=56%
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP	GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP		200	0,38818043	13.347.521	0,12266112	0,09440946	0,413	13883	tags=47%, list=33%, signal=69%
GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP	GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP		199	0,39921823	13.347.219	0,13636364	0,09440841	0,414	13855	tags=45%, list=33%, signal=66%
IL21_UP,V1_UP	IL21_UP,V1_UP		185	0,40018475	13.344.982	0,14754099	0,094520874	0,414	16437	tags=54%, list=39%, signal=88%
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP		200	0,39534318	1.334.496	0,12631579	0,094497316	0,414	16916	tags=56%, list=40%, signal=92%
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN		199	0,3848878	13.344.647	0,09594883	0,094492316	0,414	12809	tags=42%, list=30%, signal=59%
GSE42021_TREG_VS_TCONV_PLN_DN	GSE42021_TREG_VS_TCONV_PLN_DN		199	0,40810582	13.344.462	0,12681913	0,09447884	0,414	14034	tags=47%, list=33%, signal=70%
GSE3982_DC_VS_BASOPHIL_UP	GSE3982_DC_VS_BASOPHIL_UP		200	0,40348575	13.344.386	0,12830958	0,09445773	0,414	15100	tags=49%, list=36%, signal=75%
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN	GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN		200	0,38569537	13.343.265	0,12288135	0,09450895	0,414	15582	tags=51%, list=37%, signal=80%
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP		195	0,40196258	13.341.845	0,13855422	0,09456893	0,414	18720	tags=62%, list=44%, signal=111%
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP		195	0,39523602	13.340.967	0,12761506	0,09459639	0,414	15682	tags=52%, list=37%, signal=83%
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		174	0,39356604	13.338.429	0,12678936	0,09473739	0,414	13222	tags=44%, list=31%, signal=63%
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN		195	0,39255616	13.338.037	0,094736844	0,09473928	0,414	14752	tags=45%, list=35%, signal=69%
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_DN	GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_DN		199	0,4115976	13.337.718	0,12394958	0,094734535	0,414	13294	tags=44%, list=31%, signal=64%
GSE3039_CD4_TCELL_VS_B2_BCELL_DN	GSE3039_CD4_TCELL_VS_B2_BCELL_DN		200	0,40123475	13.336.625	0,14078675	0,09477901	0,414	13401	tags=43%, list=32%, signal=63%
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP		200	0,40604714	13.336.412	0,13457558	0,0947691	0,414	9894	tags=37%, list=23%, signal=47%
GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_DN	GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_DN		200	0,39458776	13.335.807	0,12090164	0,094782524	0,414	16476	tags=50%, list=39%, signal=81%
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN		200	0,40448862	13.335.617	0,1301653	0,09476533	0,414	11317	tags=42%, list=27%, signal=57%
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN		200	0,40330812	13.335.546	0,11554622	0,09474603	0,414	16835	tags=58%, list=40%, signal=97%
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0,5H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0,5H_CD4_TCELL_DN		191	0,38293839	13.335.476	0,08921162	0,09472462	0,414	17147	tags=55%, list=40%, signal=93%
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN		200	0,39052576	1.333.543	0,11924686	0,09470142	0,414	11334	tags=38%, list=27%, signal=52%
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN		200	0,41492277	13.335.325	0,12863071	0,094683364	0,414	16661	tags=57%, list=39%, signal=93%
GSE3982_BCELL_VS_NKCELL_DN	GSE3982_BCELL_VS_NKCELL_DN		196	0,39766204	13.332.956	0,10759494	0,09480361	0,415	16426	tags=53%, list=39%, signal=86%
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP		200	0,38725895	13.331.898	0,10062893	0,09484425	0,415	15590	tags=48%, list=37%, signal=75%
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_UP	GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_UP		189	0,3798847	13.331.363	0,106694564	0,09485701	0,415	10689	tags=34%, list=25%, signal=46%
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP	GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP		200	0,41452196	13.331.194	0,13793103	0,094842866	0,415	16491	tags=57%, list=39%, signal=92%
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP		200	0,40292367	13.330.922	0,11789474	0,09483205	0,415	12632	tags=43%, list=30%, signal=60%
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN	GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN		200	0,4032627	13.330.745	0,13871635	0,09481944	0,415	11696	tags=41%, list=28%, signal=56%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN		200	0,39940366	13.330.144	0,13429752	0,094829164	0,415	13770	tags=45%, list=32%, signal=66%
GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_DN	GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_DN		199	0,39992365	13.328.846	0,13453816	0,094886936	0,415	15132	tags=49%, list=36%, signal=75%
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN		200	0,38873392	13.328.578	0,09583333	0,094878845	0,415	19264	tags=61%, list=45%, signal=110%
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		199	0,42102793	13.328.538	0,15082644	0,09485596	0,415	16421	tags=54%, list=39%, signal=87%
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP		200	0,39142022	1.332.653	0,13052632	0,0949647	0,415	13689	tags=44%, list=32%, signal=65%
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP	GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP		185	0,39345944	13.326.157	0,10973085	0,09496019	0,415	16088	tags=53%, list=38%, signal=85%
GSE14415_INDUCED_TREG_VS_TCONV_DN	GSE14415_INDUCED_TREG_VS_TCONV_DN		165	0,39020464	1.332.606	0,14688128	0,09494063	0,415	16661	tags=50%, list=39%, signal=83%
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP		191	0,39343232	13.324.873	0,12603305	0,0949905	0,415	13768	tags=44%, list=32%, signal=65%
