NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP;GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP;;200;-0.3483533;-11.417.814;0.32457787;0.21531753;0.606;17438;tags=50%, list=41%, signal=84%
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP;GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP;;194;-0.34638575;-11.429.462;0.32462686;0.21497689;0.606;12647;tags=38%, list=30%, signal=54%
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN;GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN;;197;-0.3499914;-11.366.651;0.32532346;0.21734053;0.608;12385;tags=36%, list=29%, signal=51%
GSE22886_NAIVE_CD8_TCELL_VS_DC_UP;GSE22886_NAIVE_CD8_TCELL_VS_DC_UP;;200;-0.34171605;-11.327.474;0.32545453;0.21931148;0.613;14760;tags=41%, list=35%, signal=62%
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP;GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP;;200;-0.3547725;-11.424.534;0.3256705;0.21521708;0.606;14384;tags=44%, list=34%, signal=66%
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN;GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN;;200;-0.3442973;-11.404.098;0.3258427;0.21599546;0.607;13910;tags=42%, list=33%, signal=61%
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_DN;GSE18893_TCONV_VS_TREG_24H_TNF_STIM_DN;;199;-0.34121734;-1.115.353;0.32588455;0.22572978;0.628;11994;tags=38%, list=28%, signal=53%
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_DN;GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_DN;;137;-0.34581316;-11.216.286;0.32604736;0.22284189;0.625;10582;tags=31%, list=25%, signal=42%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN;GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN;;200;-0.34921783;-11.324.321;0.3264151;0.21940653;0.614;15317;tags=46%, list=36%, signal=71%
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP;GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP;;200;-0.342068;-11.450.562;0.32649255;0.2139759;0.604;7110;tags=25%, list=17%, signal=29%
GSE17721_12H_VS_24H_POLYIC_BMDC_UP;GSE17721_12H_VS_24H_POLYIC_BMDC_UP;;200;-0.35259223;-11.443.777;0.32656828;0.21440223;0.605;13822;tags=39%, list=33%, signal=58%
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN;GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN;;200;-0.35045004;-1.147.067;0.32667875;0.21380477;0.602;14326;tags=42%, list=34%, signal=63%
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP;GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP;;198;-0.3420652;-11.256.288;0.32723948;0.22140579;0.62;12124;tags=37%, list=29%, signal=52%
GSE3982_MAST_CELL_VS_TH1_DN;GSE3982_MAST_CELL_VS_TH1_DN;;198;-0.33434236;-11.065.006;0.32723948;0.23003532;0.631;13548;tags=40%, list=32%, signal=59%
GSE3039_CD4_TCELL_VS_B1_BCELL_DN;GSE3039_CD4_TCELL_VS_B1_BCELL_DN;;200;-0.33774394;-11.202.345;0.3272727;0.22353117;0.625;7847;tags=29%, list=19%, signal=36%
GSE4142_PLASMA_CELL_VS_GC_BCELL_UP;GSE4142_PLASMA_CELL_VS_GC_BCELL_UP;;200;-0.35707527;-11.423.144;0.32768363;0.2151802;0.606;17109;tags=52%, list=40%, signal=87%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP;;199;-0.34462512;-11.295.102;0.32783884;0.22025983;0.616;13506;tags=42%, list=32%, signal=62%
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP;GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP;;199;-0.32927412;-1.107.861;0.32783884;0.22923286;0.63;12168;tags=39%, list=29%, signal=54%
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN;GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN;;200;-0.34128967;-11.348.835;0.32789856;0.21825014;0.611;12827;tags=38%, list=30%, signal=54%
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP;GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP;;200;-0.3557361;-11.462.637;0.3283582;0.21374229;0.604;14287;tags=44%, list=34%, signal=65%
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP;GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP;;176;-0.34188256;-11.151.987;0.3283859;0.22569954;0.628;15118;tags=44%, list=36%, signal=68%
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP;GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP;;198;-0.3379356;-11.252.846;0.32849365;0.2215181;0.62;14279;tags=38%, list=34%, signal=57%
E2F3_UP.V1_UP;E2F3_UP.V1_UP;;190;-0.36882856;-11.580.708;0.32894737;0.21023516;0.594;16134;tags=48%, list=38%, signal=78%
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN;GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN;;200;-0.34034657;-11.246.052;0.32899627;0.22163343;0.621;14466;tags=40%, list=34%, signal=60%
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN;GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN;;199;-0.33869484;-11.162.375;0.32902032;0.22547205;0.627;12264;tags=32%, list=29%, signal=45%
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN;GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN;;200;-0.34359208;-1.136.575;0.32906765;0.21731171;0.608;14174;tags=40%, list=33%, signal=60%
GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN;GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN;;194;-0.3375893;-1.131.404;0.32906765;0.21966659;0.615;13121;tags=38%, list=31%, signal=54%
GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP;GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP;;196;-0.34443253;-11.267.195;0.32954547;0.22086859;0.62;12823;tags=39%, list=30%, signal=55%
YAP1_UP;YAP1_UP;;47;-0.3871022;-11.516.196;0.32958803;0.21196762;0.599;10100;tags=30%, list=24%, signal=39%
GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN;GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN;;167;-0.34007487;-11.176.926;0.32960895;0.22470836;0.626;14129;tags=43%, list=33%, signal=64%
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN;GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN;;200;-0.33948782;-11.273.597;0.32962963;0.22068687;0.619;17858;tags=51%, list=42%, signal=87%
GSE2706_2H_VS_8H_R848_STIM_DC_UP;GSE2706_2H_VS_8H_R848_STIM_DC_UP;;194;-0.34001392;-11.338.502;0.3296501;0.21861681;0.611;14110;tags=42%, list=33%, signal=62%
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP;GSE22886_IL2_VS_IL15_STIM_NKCELL_UP;;196;-0.34251246;-11.261.399;0.32971016;0.22117095;0.62;9919;tags=32%, list=23%, signal=42%
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN;;200;-0.34350166;-11.300.057;0.33015266;0.22001687;0.615;13505;tags=39%, list=32%, signal=56%
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP;GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP;;199;-0.36013424;-11.424.044;0.33020636;0.21516311;0.606;17853;tags=52%, list=42%, signal=90%
GSE29618_MONOCYTE_VS_MDC_DN;GSE29618_MONOCYTE_VS_MDC_DN;;200;-0.33236292;-11.042.715;0.3302239;0.23112042;0.631;11577;tags=34%, list=27%, signal=46%
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN;GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN;;128;-0.35833502;-11.504.977;0.33024117;0.21208768;0.599;15126;tags=52%, list=36%, signal=81%
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN;GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN;;200;-0.3488077;-11.433.134;0.3302583;0.2148281;0.606;14359;tags=42%, list=34%, signal=62%
RELA_DN.V1_UP;RELA_DN.V1_UP;;149;-0.346783;-11.263.927;0.3302583;0.22104147;0.62;14465;tags=40%, list=34%, signal=61%
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN;GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN;;199;-0.3415844;-11.192.988;0.3302583;0.22410752;0.626;13312;tags=38%, list=31%, signal=55%
GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN;GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN;;200;-0.34113002;-11.215.373;0.33030853;0.22281061;0.625;11275;tags=34%, list=27%, signal=46%
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP;GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP;;200;-0.36149883;-11.406.157;0.33075434;0.21588896;0.607;14967;tags=43%, list=35%, signal=65%
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_DN;GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_DN;;200;-0.3681324;-11.466.348;0.33076924;0.21365565;0.604;12988;tags=41%, list=31%, signal=58%
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP;GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP;;200;-0.37762854;-11.573.304;0.33078393;0.21047582;0.594;14908;tags=45%, list=35%, signal=68%
GSE11924_TH2_VS_TH17_CD4_TCELL_DN;GSE11924_TH2_VS_TH17_CD4_TCELL_DN;;200;-0.3544033;-11.401.335;0.33079848;0.2160687;0.607;11932;tags=37%, list=28%, signal=51%
GSE17721_LPS_VS_CPG_6H_BMDC_UP;GSE17721_LPS_VS_CPG_6H_BMDC_UP;;200;-0.34564054;-11.390.471;0.330855;0.21635914;0.608;16451;tags=49%, list=39%, signal=79%
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP;GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP;;198;-0.3464605;-113.894;0.33088234;0.21635416;0.608;15361;tags=44%, list=36%, signal=69%
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP;GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP;;196;-0.3398324;-11.315.147;0.33093524;0.21972263;0.615;16720;tags=49%, list=39%, signal=81%
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP;GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP;;199;-0.3473127;-11.290.511;0.3314501;0.22027239;0.617;17329;tags=48%, list=41%, signal=80%
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN;GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN;;199;-0.34567472;-11.272.401;0.3314501;0.22062698;0.619;13753;tags=39%, list=32%, signal=57%
GSE14000_UNSTIM_VS_16H_LPS_DC_DN;GSE14000_UNSTIM_VS_16H_LPS_DC_DN;;199;-0.33650714;-11.180.717;0.33211008;0.22460797;0.626;10967;tags=32%, list=26%, signal=43%
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN;GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN;;200;-0.35433954;-11.375.037;0.33211678;0.21722749;0.608;16384;tags=51%, list=39%, signal=83%
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_UP;GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_UP;;200;-0.33189842;-11.012.864;0.33270678;0.23229566;0.634;15399;tags=44%, list=36%, signal=68%
GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN;GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN;;199;-0.34775123;-11.523.982;0.33271027;0.21175776;0.598;13325;tags=37%, list=31%, signal=54%
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN;GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN;;200;-0.34980607;-11.321.657;0.33271718;0.2194998;0.614;14197;tags=42%, list=34%, signal=63%
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP;GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP;;199;-0.34108496;-11.236.204;0.33271718;0.2219057;0.623;14974;tags=43%, list=35%, signal=67%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP;;200;-0.3399295;-11.287.109;0.33272395;0.22039385;0.617;10229;tags=30%, list=24%, signal=39%
RPS14_DN.V1_UP;RPS14_DN.V1_UP;;190;-0.3399865;-11.127.017;0.33272395;0.22690238;0.628;14128;tags=41%, list=33%, signal=61%
GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_DN;GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_DN;;200;-0.3399606;-11.215.475;0.33272728;0.22284979;0.625;14727;tags=45%, list=35%, signal=68%
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;;200;-0.34225595;-113.459;0.33273703;0.21832956;0.611;16233;tags=47%, list=38%, signal=76%
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP;GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP;;200;-0.34154934;-11.249.143;0.33273703;0.2216436;0.62;18041;tags=52%, list=43%, signal=89%
GSE3039_CD4_TCELL_VS_NKT_CELL_DN;GSE3039_CD4_TCELL_VS_NKT_CELL_DN;;200;-0.35458338;-11.468.538;0.33333334;0.21378694;0.602;16049;tags=50%, list=38%, signal=79%
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP;GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP;;200;-0.34921688;-11.371.917;0.33333334;0.21722952;0.608;15547;tags=47%, list=37%, signal=74%
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN;GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN;;200;-0.33703557;-11.283.554;0.33333334;0.22032453;0.618;13770;tags=41%, list=32%, signal=60%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN;;196;-0.33284897;-1.109.389;0.33393502;0.22846162;0.629;16063;tags=45%, list=38%, signal=73%
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN;GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN;;200;-0.34333688;-11.232.333;0.3339383;0.22200075;0.623;11247;tags=36%, list=27%, signal=48%
GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN;GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN;;199;-0.34305495;-11.101.156;0.3339383;0.22800007;0.629;15562;tags=46%, list=37%, signal=72%
GSE3982_CTRL_VS_LPS_48H_DC_UP;GSE3982_CTRL_VS_LPS_48H_DC_UP;;199;-0.34762117;-1.132.611;0.3339416;0.21936475;0.613;17422;tags=54%, list=41%, signal=91%
GSE17721_0.5H_VS_4H_LPS_BMDC_UP;GSE17721_0.5H_VS_4H_LPS_BMDC_UP;;200;-0.34372765;-11.380.808;0.33394495;0.21683426;0.608;12391;tags=38%, list=29%, signal=53%
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN;GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN;;200;-0.3433866;-11.305.274;0.33395523;0.21981424;0.615;16394;tags=49%, list=39%, signal=79%
GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN;GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN;;121;-0.33900353;-11.115.531;0.33513513;0.22747856;0.628;13490;tags=38%, list=32%, signal=56%
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP;GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP;;200;-0.33796054;-11.217.958;0.33514494;0.22276376;0.624;14266;tags=42%, list=34%, signal=62%
TBK1.DN.48HRS_UP;TBK1.DN.48HRS_UP;;50;-0.37419248;-11.314.305;0.33521658;0.2196947;0.615;13426;tags=44%, list=32%, signal=64%
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN;GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN;;200;-0.34309313;-11.214.598;0.33521658;0.2227736;0.625;13220;tags=39%, list=31%, signal=56%
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN;GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN;;200;-0.34184322;-11.240.218;0.33576643;0.22179072;0.622;11406;tags=33%, list=27%, signal=45%
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN;GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN;;200;-0.33862078;-11.247.613;0.33577982;0.22166787;0.621;10670;tags=33%, list=25%, signal=44%
GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_DN;GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_DN;;199;-0.33900693;-11.214.936;0.33577982;0.2227983;0.625;13312;tags=37%, list=31%, signal=54%
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_UP;GSE2585_CTEC_VS_THYMIC_MACROPHAGE_UP;;200;-0.34269586;-11.306.735;0.3358349;0.21988799;0.615;14059;tags=39%, list=33%, signal=58%
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_12H_MBOVIS_BCG_STIM_DN;GSE22935_WT_VS_MYD88_KO_MACROPHAGE_12H_MBOVIS_BCG_STIM_DN;;200;-0.34951198;-11.238.979;0.33584905;0.22183123;0.622;15223;tags=45%, list=36%, signal=69%
GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN;GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN;;200;-0.33665803;-11.288.241;0.33633092;0.22035418;0.617;15587;tags=43%, list=37%, signal=68%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;;196;-0.34504786;-11.244.223;0.33643124;0.22167742;0.622;14039;tags=40%, list=33%, signal=59%
GSE360_DC_VS_MAC_L_DONOVANI_DN;GSE360_DC_VS_MAC_L_DONOVANI_DN;;200;-0.3335907;-11.146.474;0.33643124;0.22588861;0.628;16775;tags=47%, list=40%, signal=77%
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_DN;GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_DN;;200;-0.3490025;-11.188.464;0.33653846;0.22425796;0.626;8311;tags=27%, list=20%, signal=33%
GSE14308_TH2_VS_NATURAL_TREG_DN;GSE14308_TH2_VS_NATURAL_TREG_DN;;199;-0.35469082;-1.137.385;0.33657587;0.21717535;0.608;12791;tags=37%, list=30%, signal=53%
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP;GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP;;199;-0.34847263;-11.455.201;0.33701658;0.21386762;0.604;15081;tags=46%, list=36%, signal=71%
GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN;GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN;;165;-0.3529666;-11.175.742;0.33716476;0.22474565;0.626;13812;tags=36%, list=33%, signal=53%
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP;GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP;;200;-0.34496185;-11.273.351;0.33759123;0.22065775;0.619;14800;tags=43%, list=35%, signal=65%
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN;GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN;;200;-0.3439263;-1.124.459;0.3376147;0.2217022;0.622;16063;tags=51%, list=38%, signal=81%
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP;GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP;;200;-0.33726573;-11.134.493;0.33828998;0.22649239;0.628;15716;tags=45%, list=37%, signal=71%
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN;GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN;;199;-0.34073147;-11.292.878;0.33876812;0.22033896;0.616;12304;tags=38%, list=29%, signal=54%
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP;GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP;;199;-0.3431041;-11.284.082;0.3387978;0.22038132;0.618;13277;tags=37%, list=31%, signal=54%
GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_DN;GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_DN;;199;-0.34324682;-11.336.277;0.33882785;0.2186848;0.611;12338;tags=37%, list=29%, signal=52%
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN;GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN;;194;-0.34039664;-11.174.293;0.33888888;0.224802;0.626;13440;tags=40%, list=32%, signal=58%
GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP;GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP;;198;-0.33622482;-11.243.496;0.339254;0.22168866;0.622;10862;tags=33%, list=26%, signal=45%
GSE24726_WT_VS_E2_22_KO_PDC_DAY4_POST_DELETION_DN;GSE24726_WT_VS_E2_22_KO_PDC_DAY4_POST_DELETION_DN;;200;-0.33951005;-11.286.302;0.33938295;0.22036108;0.617;14158;tags=40%, list=33%, signal=59%
GSE27786_BCELL_VS_NEUTROPHIL_UP;GSE27786_BCELL_VS_NEUTROPHIL_UP;;200;-0.34699783;-11.242.932;0.33951762;0.22163516;0.622;17738;tags=50%, list=42%, signal=86%
GSE7852_LN_VS_THYMUS_TCONV_UP;GSE7852_LN_VS_THYMUS_TCONV_UP;;199;-0.34264794;-11.225.407;0.33951762;0.22243704;0.624;14465;tags=41%, list=34%, signal=62%
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;;165;-0.33277008;-11.101.058;0.33978873;0.22796261;0.629;11653;tags=37%, list=27%, signal=51%
GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN;GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN;;198;-0.34269753;-1.111.099;0.34;0.22758551;0.628;15562;tags=46%, list=37%, signal=72%
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN;GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN;;200;-0.34060046;-11.235.056;0.34007353;0.22194576;0.623;13668;tags=44%, list=32%, signal=64%
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP;GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP;;200;-0.34184408;-11.174.289;0.3401109;0.2247538;0.626;14039;tags=42%, list=33%, signal=63%
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN;GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN;;199;-0.3451765;-1.124.793;0.3403042;0.22169177;0.62;10721;tags=32%, list=25%, signal=42%
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP;;197;-0.3445275;-11.208.606;0.34069982;0.22317103;0.625;16277;tags=46%, list=38%, signal=74%
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP;GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP;;192;-0.34472978;-11.258.206;0.34082398;0.2213172;0.62;12487;tags=39%, list=29%, signal=54%
