NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP;GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP;;152;-0.4038364;-12.647.663;0.18819188;0.13581555;0.498;16214;tags=54%, list=38%, signal=87%
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN;GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN;;199;-0.39756346;-12.646.743;0.18003565;0.13585754;0.498;13050;tags=42%, list=31%, signal=60%
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN;GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN;;198;-0.38551414;-12.646.229;0.1730419;0.13586408;0.498;15008;tags=46%, list=35%, signal=72%
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN;GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN;;199;-0.39658967;-12.644.888;0.1865942;0.13593352;0.499;14306;tags=49%, list=34%, signal=73%
GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN;GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN;;200;-0.39344782;-12.644.796;0.17753623;0.13590755;0.499;14927;tags=48%, list=35%, signal=74%
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN;GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN;;200;-0.4002051;-12.644.731;0.15855856;0.1358781;0.499;14595;tags=49%, list=34%, signal=74%
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_UP;GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_UP;;198;-0.39451486;-12.644.714;0.18181819;0.13584708;0.499;15485;tags=51%, list=37%, signal=79%
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN;GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN;;200;-0.40462932;-12.643.617;0.17311233;0.13590077;0.5;13670;tags=48%, list=32%, signal=70%
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP;GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP;;199;-0.4004598;-12.642.704;0.17439704;0.13594057;0.5;15455;tags=51%, list=36%, signal=80%
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP;GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP;;200;-0.3937588;-12.641.999;0.17877094;0.13596095;0.5;12398;tags=39%, list=29%, signal=54%
GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN;GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN;;176;-0.3892215;-12.641.785;0.16396396;0.13594785;0.5;12712;tags=40%, list=30%, signal=57%
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_DN;GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_DN;;199;-0.3944214;-1.264.057;0.1861702;0.13601267;0.501;14896;tags=46%, list=35%, signal=71%
GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP;GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP;;200;-0.3974239;-1.264.013;0.17679559;0.13600847;0.501;14661;tags=43%, list=35%, signal=65%
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP;GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP;;200;-0.4034477;-12.640.066;0.19109462;0.13598122;0.501;16115;tags=52%, list=38%, signal=84%
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP;GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP;;199;-0.40908748;-12.639.675;0.1928839;0.13597429;0.501;16504;tags=55%, list=39%, signal=89%
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP;;167;-0.39967856;-1.263.802;0.18532111;0.13606851;0.501;13152;tags=40%, list=31%, signal=58%
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN;GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN;;189;-0.38363227;-12.635.349;0.13356766;0.1362526;0.502;14001;tags=43%, list=33%, signal=65%
GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_UP;GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_UP;;199;-0.39594802;-12.635.132;0.18888889;0.13623524;0.502;11913;tags=40%, list=28%, signal=56%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP;;199;-0.39727724;-12.635.057;0.19172932;0.13621092;0.502;13680;tags=44%, list=32%, signal=64%
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN;GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN;;200;-0.40327856;-1.263.292;0.1747212;0.13634571;0.503;16206;tags=54%, list=38%, signal=87%
GSE3982_EOSINOPHIL_VS_MAC_DN;GSE3982_EOSINOPHIL_VS_MAC_DN;;198;-0.38756567;-12.632.685;0.15205725;0.13633095;0.503;15256;tags=48%, list=36%, signal=75%
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP;GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP;;200;-0.3909408;-12.632.401;0.17391305;0.1363189;0.503;12470;tags=41%, list=29%, signal=57%
E2F1_UP.V1_UP;E2F1_UP.V1_UP;;188;-0.40444934;-12.632.319;0.18148148;0.13629162;0.503;15654;tags=49%, list=37%, signal=78%
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP;GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP;;200;-0.3947764;-12.630.299;0.18382353;0.13641416;0.503;17457;tags=56%, list=41%, signal=94%
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP;GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP;;200;-0.38743418;-12.630.212;0.16725352;0.13638878;0.503;18066;tags=56%, list=43%, signal=96%
HALLMARK_IL2_STAT5_SIGNALING;HALLMARK_IL2_STAT5_SIGNALING;;199;-0.3999228;-1.262.965;0.1878453;0.13639516;0.503;13328;tags=43%, list=31%, signal=62%
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN;GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN;;197;-0.40141118;-12.629.622;0.18994413;0.13636388;0.503;15504;tags=50%, list=37%, signal=79%
GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP;GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP;;199;-0.38706657;-12.628.698;0.16062176;0.13640876;0.503;11693;tags=39%, list=28%, signal=54%
GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_DN;GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_DN;;200;-0.39071277;-12.627.367;0.18444847;0.1364794;0.503;16353;tags=52%, list=39%, signal=85%
GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_UP;GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_UP;;200;-0.39420065;-12.627.302;0.1740675;0.1364492;0.503;14754;tags=47%, list=35%, signal=72%
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN;GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN;;198;-0.39442268;-1.262.614;0.21323529;0.13650802;0.503;15610;tags=48%, list=37%, signal=76%
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN;GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN;;200;-0.38199976;-12.624.992;0.14432989;0.13656393;0.503;14566;tags=46%, list=34%, signal=70%
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN;GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN;;197;-0.40568992;-12.624.973;0.19963703;0.13653347;0.503;18071;tags=62%, list=43%, signal=107%
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN;GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN;;199;-0.39220747;-12.624.801;0.2153558;0.13651232;0.503;14705;tags=47%, list=35%, signal=71%
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP;GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP;;195;-0.39964598;-12.624.491;0.20260224;0.13649786;0.503;16054;tags=50%, list=38%, signal=81%
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP;GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP;;200;-0.39945158;-12.624.103;0.1879562;0.13649824;0.503;11350;tags=39%, list=27%, signal=52%
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN;GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN;;199;-0.39147022;-12.622.944;0.17391305;0.13656159;0.503;15644;tags=47%, list=37%, signal=75%
GSE11924_TH1_VS_TH2_CD4_TCELL_DN;GSE11924_TH1_VS_TH2_CD4_TCELL_DN;;199;-0.39496145;-12.621.654;0.17518248;0.13663813;0.503;18099;tags=58%, list=43%, signal=101%
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN;GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN;;173;-0.39737326;-12.621.387;0.19572954;0.13662814;0.503;15357;tags=51%, list=36%, signal=79%
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP;GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP;;200;-0.39800912;-12.620.678;0.20637898;0.13664849;0.503;9307;tags=34%, list=22%, signal=43%
GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP;GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP;;200;-0.39694494;-12.620.221;0.17391305;0.13664843;0.503;9572;tags=34%, list=23%, signal=43%
GSE12366_GC_VS_NAIVE_BCELL_DN;GSE12366_GC_VS_NAIVE_BCELL_DN;;196;-0.40318754;-12.619.456;0.19622642;0.13667516;0.503;9363;tags=34%, list=22%, signal=44%
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP;GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP;;200;-0.4037573;-12.618.464;0.21121496;0.13672158;0.503;12604;tags=42%, list=30%, signal=59%
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN;GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN;;200;-0.39412308;-12.617.568;0.19823009;0.13676398;0.503;10446;tags=34%, list=25%, signal=45%
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN;GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN;;198;-0.39489985;-1.261.677;0.17830883;0.13680135;0.503;11929;tags=38%, list=28%, signal=52%
GSE17721_12H_VS_24H_CPG_BMDC_UP;GSE17721_12H_VS_24H_CPG_BMDC_UP;;199;-0.40140897;-12.616.533;0.18081181;0.136793;0.503;15535;tags=51%, list=37%, signal=81%
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP;GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP;;200;-0.38852024;-12.616.297;0.15591398;0.1367764;0.503;9560;tags=35%, list=23%, signal=45%
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP;GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP;;199;-0.39799094;-12.616.287;0.19675091;0.13674414;0.503;15639;tags=53%, list=37%, signal=84%
GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN;GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN;;199;-0.39303422;-12.614.942;0.17837837;0.13683017;0.503;15545;tags=50%, list=37%, signal=78%
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN;GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN;;200;-0.38834396;-12.614.291;0.17204301;0.13684909;0.504;17609;tags=54%, list=42%, signal=91%
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP;GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP;;192;-0.38739532;-12.614.132;0.1696113;0.13682878;0.504;17419;tags=55%, list=41%, signal=92%
GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP;GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP;;181;-0.40047354;-12.612.678;0.19675091;0.13700518;0.505;12859;tags=39%, list=30%, signal=55%
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN;GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN;;200;-0.40393013;-1.261.241;0.20072992;0.13699232;0.505;16501;tags=52%, list=39%, signal=84%
GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP;GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP;;199;-0.39929244;-12.612.137;0.20072332;0.13697888;0.505;12500;tags=41%, list=29%, signal=57%
GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP;GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP;;196;-0.3891067;-12.610.372;0.15045871;0.13708074;0.505;13890;tags=45%, list=33%, signal=66%
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_UP;GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_UP;;171;-0.4032484;-1.260.981;0.19152854;0.13709354;0.505;14508;tags=47%, list=34%, signal=71%
GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_UP;GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_UP;;192;-0.398725;-12.608.967;0.18478261;0.137127;0.505;11198;tags=38%, list=26%, signal=51%
BMI1_DN.V1_DN;BMI1_DN.V1_DN;;140;-0.39431983;-1.260.798;0.16847827;0.13717902;0.505;15451;tags=51%, list=36%, signal=80%
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP;GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP;;147;-0.40431875;-12.606.117;0.2251407;0.13730027;0.505;14820;tags=46%, list=35%, signal=71%
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN;GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN;;200;-0.38484251;-12.604.865;0.16283186;0.13737196;0.505;17108;tags=56%, list=40%, signal=93%
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP;GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP;;128;-0.40594268;-12.604.702;0.17077799;0.1373532;0.505;12068;tags=42%, list=28%, signal=59%
GSE14415_INDUCED_VS_NATURAL_TREG_DN;GSE14415_INDUCED_VS_NATURAL_TREG_DN;;181;-0.3882895;-12.603.711;0.15044248;0.13739353;0.505;10969;tags=35%, list=26%, signal=47%
GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_DN;GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_DN;;199;-0.39496884;-12.603.174;0.1923077;0.13739878;0.505;10227;tags=36%, list=24%, signal=47%
GSE3039_NKT_CELL_VS_B1_BCELL_UP;GSE3039_NKT_CELL_VS_B1_BCELL_UP;;199;-0.40815437;-12.601.528;0.21121496;0.13750455;0.505;14190;tags=48%, list=33%, signal=71%
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN;GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN;;200;-0.40209752;-12.601.464;0.20411985;0.13747515;0.505;14631;tags=48%, list=35%, signal=72%
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN;GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN;;200;-0.40334734;-1.260.135;0.20377359;0.13745372;0.505;12619;tags=43%, list=30%, signal=60%
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP;GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP;;200;-0.39835268;-12.600.868;0.20825516;0.13745739;0.505;14566;tags=46%, list=34%, signal=69%
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP;GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP;;200;-0.39103344;-12.599.862;0.18625678;0.13750209;0.505;14595;tags=46%, list=34%, signal=70%
GSE22886_NEUTROPHIL_VS_DC_DN;GSE22886_NEUTROPHIL_VS_DC_DN;;200;-0.38688803;-12.599.832;0.17468806;0.1374719;0.505;14322;tags=46%, list=34%, signal=68%
GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN;GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN;;200;-0.3901904;-1.259.962;0.18783543;0.13745601;0.505;15802;tags=47%, list=37%, signal=75%
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN;GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN;;200;-0.39155605;-12.598.296;0.17572464;0.13752635;0.505;14269;tags=45%, list=34%, signal=68%
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP;GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP;;200;-0.39460644;-12.597.038;0.17953321;0.13758917;0.506;11670;tags=40%, list=28%, signal=54%
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN;GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN;;199;-0.3849116;-12.595.903;0.17055656;0.13764587;0.506;15511;tags=48%, list=37%, signal=76%
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN;GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN;;193;-0.3936451;-12.595.879;0.19257951;0.13761543;0.506;16463;tags=52%, list=39%, signal=85%
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN;GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN;;198;-0.4142579;-12.595.257;0.21863118;0.13763116;0.506;10373;tags=36%, list=24%, signal=48%
ATM_DN.V1_DN;ATM_DN.V1_DN;;146;-0.39142656;-12.593.094;0.15753424;0.1377663;0.506;14469;tags=49%, list=34%, signal=75%
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN;GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN;;200;-0.39035866;-12.592.266;0.17798164;0.13779658;0.506;14651;tags=48%, list=35%, signal=73%
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP;GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP;;190;-0.37845305;-12.592.038;0.1627907;0.1377823;0.506;17276;tags=55%, list=41%, signal=92%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP;GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP;;197;-0.38144684;-12.589.512;0.18165785;0.13794689;0.506;14851;tags=45%, list=35%, signal=69%
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN;GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN;;196;-0.39257917;-12.588.729;0.17448406;0.13797204;0.506;13732;tags=44%, list=32%, signal=65%
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP;GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP;;189;-0.3972116;-12.587.947;0.19619048;0.13800716;0.506;9927;tags=34%, list=23%, signal=45%
GSE369_IFNG_KO_VS_WT_LIVER_UP;GSE369_IFNG_KO_VS_WT_LIVER_UP;;199;-0.40646157;-12.586.892;0.18386492;0.13805395;0.506;14773;tags=46%, list=35%, signal=71%
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP;GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP;;199;-0.40021375;-12.585.951;0.19589552;0.13809156;0.507;10146;tags=37%, list=24%, signal=49%
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN;GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN;;199;-0.39748454;-12.585.506;0.1923077;0.13809688;0.507;13964;tags=44%, list=33%, signal=65%
GSE2706_UNSTIM_VS_8H_R848_DC_DN;GSE2706_UNSTIM_VS_8H_R848_DC_DN;;196;-0.39095157;-12.584.848;0.17383513;0.1381109;0.507;15167;tags=45%, list=36%, signal=70%
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN;GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN;;166;-0.39352873;-12.583.624;0.19593346;0.13817704;0.507;10228;tags=32%, list=24%, signal=42%
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;;184;-0.3902775;-12.583.004;0.18249534;0.1381958;0.507;13313;tags=42%, list=31%, signal=61%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN;GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN;;200;-0.39934787;-12.581.649;0.21910113;0.13825782;0.507;13179;tags=41%, list=31%, signal=59%
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP;GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP;;200;-0.4041031;-12.581.581;0.18545455;0.13823076;0.507;15915;tags=52%, list=38%, signal=84%
GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN;GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN;;199;-0.3963398;-12.581.449;0.18625678;0.13820687;0.507;16375;tags=52%, list=39%, signal=84%
GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_DN;GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_DN;;200;-0.39470077;-12.580.749;0.16270566;0.1382219;0.507;14767;tags=52%, list=35%, signal=79%
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP;GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP;;198;-0.3900446;-12.580.037;0.18430656;0.1382411;0.507;9373;tags=33%, list=22%, signal=43%
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN;GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN;;200;-0.3894229;-12.579.656;0.17259787;0.13824135;0.508;14406;tags=46%, list=34%, signal=69%
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN;GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN;;189;-0.39565322;-1.257.956;0.17443869;0.13821696;0.508;14291;tags=45%, list=34%, signal=68%
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;;200;-0.39284134;-12.578.079;0.1956912;0.13829644;0.509;16943;tags=55%, list=40%, signal=91%
GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP;GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP;;198;-0.3874289;-12.576.716;0.16666667;0.13836633;0.509;13084;tags=42%, list=31%, signal=61%
GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP;GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP;;199;-0.38871095;-12.576.344;0.18669131;0.13835737;0.509;12024;tags=36%, list=28%, signal=50%
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_UP;GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_UP;;200;-0.39397722;-12.576.052;0.19600727;0.13835086;0.509;13285;tags=43%, list=31%, signal=62%
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN;GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN;;200;-0.39630595;-12.575.934;0.17614679;0.13832885;0.509;18081;tags=58%, list=43%, signal=101%
GSE7764_NKCELL_VS_SPLENOCYTE_UP;GSE7764_NKCELL_VS_SPLENOCYTE_UP;;200;-0.3983479;-12.575.424;0.19099098;0.13833486;0.509;13599;tags=44%, list=32%, signal=64%
GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP;GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP;;197;-0.407315;-12.575.042;0.18691589;0.13832963;0.509;14540;tags=49%, list=34%, signal=74%
GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN;GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN;;198;-0.39554784;-12.574.524;0.19600727;0.13834006;0.509;15022;tags=48%, list=35%, signal=74%
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN;GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN;;180;-0.39594358;-12.572.068;0.1687389;0.13850993;0.509;10216;tags=36%, list=24%, signal=47%
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN;GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN;;193;-0.3970068;-12.571.496;0.17286246;0.13851343;0.509;12822;tags=40%, list=30%, signal=58%
