NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GSE3982_MAST_CELL_VS_DC_UP	GSE3982_MAST_CELL_VS_DC_UP		199	-0,4716447	-14.944.779	0,012567325	0,13189937	0,283	13454	tags=51%, list=32%, signal=75%
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_UP	GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_UP		200	-0,4703849	-1.474.262	0,039399624	0,13190125	0,304	17081	tags=64%, list=40%, signal=107%
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN		200	-0,46438986	-14.955.068	0,029357798	0,13190891	0,283	14253	tags=54%, list=34%, signal=80%
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP		200	-0,459263	-14.685.043	0,02173913	0,13193083	0,315	13804	tags=49%, list=33%, signal=72%
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP	GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP		196	-0,4651401	-14.873.545	0,020257827	0,13193773	0,291	12880	tags=48%, list=30%, signal=69%
GSE25087_TREG_VS_TCONV_ADULT_DN	GSE25087_TREG_VS_TCONV_ADULT_DN		195	-0,46016604	-14.702.427	0,027322404	0,13194437	0,314	12078	tags=47%, list=29%, signal=66%
GSE27786_NKCELL_VS_NEUTROPHIL_DN	GSE27786_NKCELL_VS_NEUTROPHIL_DN		200	-0,46806806	-14.714.093	0,014981274	0,13195258	0,312	9681	tags=41%, list=23%, signal=52%
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP		200	-0,46576726	-14.828.563	0,027223231	0,131972	0,293	13923	tags=54%, list=33%, signal=79%
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN		200	-0,4873871	-14.859.055	0,049523808	0,13198468	0,292	13150	tags=54%, list=31%, signal=77%
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN	GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_DN		191	-0,4626778	-14.976.243	0,010380623	0,13198657	0,279	7250	tags=35%, list=17%, signal=41%
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP		196	-0,45400986	-147.034	0,011070111	0,13199757	0,313	14532	tags=53%, list=34%, signal=80%
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN		199	-0,46899477	-14.827.294	0,023941068	0,13200374	0,293	16000	tags=58%, list=38%, signal=92%
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_UP	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_UP		200	-0,45775053	-14.743.162	0,032906763	0,13202472	0,304	11819	tags=45%, list=28%, signal=62%
GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN	GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN		200	-0,4632974	-14.972.543	0,014336918	0,1320301	0,279	14527	tags=54%, list=34%, signal=82%
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP	GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP		198	-0,4666347	-14.825.999	0,017921148	0,13203548	0,294	10532	tags=42%, list=25%, signal=56%
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN	GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN		200	-0,4550369	-1.485.993	0,005385996	0,13205363	0,292	10772	tags=41%, list=25%, signal=54%
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP	GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP		199	-0,44828936	-14.712.434	0,016483517	0,13206957	0,312	14962	tags=52%, list=35%, signal=80%
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN	GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN		200	-0,46301115	-14.711.132	0,012704174	0,1320998	0,312	14851	tags=51%, list=35%, signal=78%
GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN	GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN		200	-0,4757705	-14.832.077	0,03358209	0,13210401	0,293	10041	tags=42%, list=24%, signal=54%
GSE11057_CD4_EFF_MEM_VS_PBMC_UP	GSE11057_CD4_EFF_MEM_VS_PBMC_UP		199	-0,46780267	-14.704.012	0,030018762	0,13211192	0,313	9523	tags=41%, list=22%, signal=53%
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_DN	GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_DN		191	-0,468909	-14.852.961	0,019963702	0,13211988	0,292	13377	tags=51%, list=32%, signal=74%
GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN	GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN		200	-0,4676993	-14.744.014	0,028933093	0,13212495	0,304	13599	tags=52%, list=32%, signal=75%
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN	GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN		200	-0,458752	-14.714.453	0,033928573	0,13213071	0,312	11459	tags=43%, list=27%, signal=59%
GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		153	-0,45774838	-14.746.101	0,02173913	0,13217215	0,304	14461	tags=53%, list=34%, signal=80%
GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP	GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP		200	-0,46728644	-14.873.854	0,029143898	0,13217288	0,291	12190	tags=45%, list=29%, signal=63%
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		163	-0,4696798	-14.856.907	0,021937843	0,1321827	0,292	10774	tags=46%, list=25%, signal=61%
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN	GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN		200	-0,45733023	-14.704.833	0,024955437	0,13220024	0,313	13201	tags=46%, list=31%, signal=66%
GSE17721_0,5H_VS_4H_CPG_BMDC_DN	GSE17721_0,5H_VS_4H_CPG_BMDC_DN		200	-0,4703185	-14.840.024	0,020183487	0,13220833	0,293	12583	tags=49%, list=30%, signal=69%
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP		200	-0,46257648	-14.744.656	0,018083183	0,13221033	0,304	13032	tags=47%, list=31%, signal=67%
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN		200	-0,4632405	-14.838.374	0,012820513	0,13221993	0,293	10062	tags=41%, list=24%, signal=54%
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP		197	-0,4628479	-14.842.879	0,014814815	0,13222073	0,292	11840	tags=46%, list=28%, signal=64%
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP		200	-0,47050443	-14.877.735	0,016759777	0,13223602	0,291	9099	tags=41%, list=21%, signal=51%
GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN	GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN		199	-0,455426	-14.746.991	0,012750455	0,13224709	0,304	13297	tags=51%, list=31%, signal=74%
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN	GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN		200	-0,46526206	-14.828.649	0,020408163	0,13225198	0,293	12643	tags=53%, list=30%, signal=75%
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP		189	-0,4583007	-14.836.714	0,015463918	0,13225417	0,293	10169	tags=41%, list=24%, signal=54%
GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_DN	GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_DN		200	-0,46606487	-1.486.169	0,016605167	0,13226098	0,292	10953	tags=40%, list=26%, signal=54%
GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_UP		200	-0,46749192	-14.876.332	0,023550725	0,13226186	0,291	14165	tags=55%, list=33%, signal=81%
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		150	-0,46743572	-14.860.424	0,03074141	0,13227026	0,292	11594	tags=49%, list=27%, signal=67%
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP	GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP		198	-0,4697246	-14.797.741	0,010928961	0,13228549	0,297	13512	tags=51%, list=32%, signal=74%
GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN	GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN		200	-0,4636578	-14.976.591	0,016453382	0,13230143	0,279	12438	tags=47%, list=29%, signal=66%
GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_DN	GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_DN		200	-0,4640243	-14.728.168	0,03505535	0,13230847	0,309	11720	tags=46%, list=28%, signal=63%
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN		197	-0,4545423	-14.733.068	0,008912656	0,1323172	0,308	12343	tags=47%, list=29%, signal=66%
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP		178	-0,47384077	-14.734.362	0,016759777	0,13231838	0,306	12129	tags=48%, list=29%, signal=67%
GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_UP	GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_UP		180	-0,46907598	-14.736.931	0,042357273	0,13233347	0,306	10994	tags=46%, list=26%, signal=62%
GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		153	-0,48849112	-14.853.396	0,02268431	0,13233402	0,292	15114	tags=61%, list=36%, signal=94%
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_UP	GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_UP		200	-0,47112796	-14.719.559	0,026465029	0,13233903	0,311	14576	tags=55%, list=34%, signal=83%
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN		200	-0,45187652	-14.840.724	0,019434629	0,13234946	0,292	13889	tags=51%, list=33%, signal=75%
GSE15215_CD2_POS_VS_NEG_PDC_DN	GSE15215_CD2_POS_VS_NEG_PDC_DN		200	-0,45693064	-14.798.701	0,02003643	0,13235325	0,297	12502	tags=48%, list=30%, signal=67%
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP		200	-0,45332804	-14.735.368	0,02189781	0,13235587	0,306	14380	tags=52%, list=34%, signal=78%
GSE17721_LPS_VS_GARDIQUIMOD_0,5H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_0,5H_BMDC_DN		200	-0,4573211	-14.714.612	0,018181818	0,13236552	0,312	10678	tags=42%, list=25%, signal=55%
GSE27786_BCELL_VS_MONO_MAC_DN	GSE27786_BCELL_VS_MONO_MAC_DN		200	-0,4682771	-14.832.283	0,020484172	0,13236864	0,293	11687	tags=47%, list=28%, signal=64%
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_DN	GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_DN		200	-0,47181284	-1.472.664	0,019120459	0,13237278	0,31	8055	tags=36%, list=19%, signal=44%
GSE6269_FLU_VS_E_COLI_INF_PBMC_DN	GSE6269_FLU_VS_E_COLI_INF_PBMC_DN		161	-0,44865993	-14.862.604	0,026022306	0,1323734	0,292	14317	tags=50%, list=34%, signal=76%
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN		200	-0,46313858	-14.829.367	0,025408348	0,13238321	0,293	12641	tags=47%, list=30%, signal=67%
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP	GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP		200	-0,46335536	-14.801.248	0,019503547	0,1323989	0,297	12906	tags=48%, list=30%, signal=68%
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP		200	-0,46396637	-14.747.429	0,03797468	0,13240092	0,304	10224	tags=41%, list=24%, signal=54%
RB_P130_DN,V1_UP	RB_P130_DN,V1_UP		130	-0,46485075	-14.722.593	0,02757353	0,13241945	0,31	15759	tags=56%, list=37%, signal=89%
GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_DN	GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_DN		198	-0,4642335	-14.834.653	0,036900368	0,13242458	0,293	15127	tags=58%, list=36%, signal=89%
GSE5960_TH1_VS_ANERGIC_TH1_DN	GSE5960_TH1_VS_ANERGIC_TH1_DN		200	-0,4596871	-1.472.017	0,00915751	0,13243632	0,311	13419	tags=51%, list=32%, signal=74%
GSE17721_POLYIC_VS_CPG_8H_BMDC_UP	GSE17721_POLYIC_VS_CPG_8H_BMDC_UP		199	-0,4697575	-14.854.362	0,005464481	0,13243717	0,292	12512	tags=47%, list=30%, signal=67%
GSE16266_CTRL_VS_LPS_STIM_MEF_UP	GSE16266_CTRL_VS_LPS_STIM_MEF_UP		198	-0,48495612	-14.873.977	0,04238921	0,13245517	0,291	15276	tags=57%, list=36%, signal=88%
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP		198	-0,455914	-14.724.796	0,027322404	0,13248317	0,31	13956	tags=49%, list=33%, signal=73%
GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_UP	GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_UP		200	-0,46691778	-14.932.816	0,02559415	0,13248748	0,284	11027	tags=43%, list=26%, signal=58%
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP		200	-0,46044222	-1.472.323	0,03492647	0,13252382	0,31	10178	tags=42%, list=24%, signal=54%
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	GSE27786_NKTCELL_VS_ERYTHROBLAST_DN		200	-0,45939982	-14.877.942	0,021543985	0,13252603	0,291	14076	tags=51%, list=33%, signal=75%
GSE17721_LPS_VS_CPG_2H_BMDC_DN	GSE17721_LPS_VS_CPG_2H_BMDC_DN		200	-0,45916843	-14.720.905	0,027726432	0,13254033	0,311	12704	tags=47%, list=30%, signal=67%
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN		199	-0,4649176	-14.728.215	0,019927537	0,1325533	0,309	15591	tags=56%, list=37%, signal=89%
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_DN	GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_DN		196	-0,46339482	-14.714.859	0,02169982	0,1325597	0,312	14763	tags=55%, list=35%, signal=83%
GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP		181	-0,47874445	-14.931.211	0,020715632	0,13256314	0,284	13139	tags=54%, list=31%, signal=77%
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN		200	-0,45712477	-1.479.904	0,023255814	0,13257842	0,297	9642	tags=41%, list=23%, signal=52%
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN	GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN		157	-0,47526264	-14.747.775	0,027522936	0,13258377	0,303	15355	tags=58%, list=36%, signal=91%
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP	GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP		199	-0,45857975	-14.750.222	0,02173913	0,13258718	0,303	13277	tags=51%, list=31%, signal=74%
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP		199	-0,4677143	-14.832.625	0,035906643	0,13259162	0,293	11053	tags=46%, list=26%, signal=62%
GSE10239_MEMORY_VS_DAY4,5_EFF_CD8_TCELL_DN	GSE10239_MEMORY_VS_DAY4,5_EFF_CD8_TCELL_DN		200	-0,4614771	-14.787.545	0,010810811	0,13259257	0,298	13705	tags=50%, list=32%, signal=73%
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN	GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN		200	-0,4532953	-1.479.386	0,019503547	0,13259472	0,298	11403	tags=43%, list=27%, signal=58%
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN		200	-0,48003575	-14.976.976	0,007633588	0,13259545	0,279	10391	tags=44%, list=25%, signal=57%
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		200	-0,46023548	-14.795.009	0,014652015	0,13262971	0,298	10587	tags=42%, list=25%, signal=56%
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN	GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN		200	-0,48349664	-14.862.682	0,035984848	0,13266397	0,292	11722	tags=48%, list=28%, signal=65%
GSE25087_FETAL_VS_ADULT_TCONV_DN	GSE25087_FETAL_VS_ADULT_TCONV_DN		188	-0,4650888	-14.716.685	0,027522936	0,1326857	0,312	12151	tags=44%, list=29%, signal=61%
GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP		200	-0,46706724	-14.748.529	0,036697246	0,13269062	0,303	12714	tags=51%, list=30%, signal=72%
GSE37534_GW1929_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP	GSE37534_GW1929_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP		166	-0,47087166	-14.728.888	0,043557167	0,13269506	0,309	13359	tags=52%, list=32%, signal=75%
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP	GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP		184	-0,44578516	-14.791.871	0,010791367	0,13273184	0,298	12425	tags=45%, list=29%, signal=63%
GSE17721_LPS_VS_POLYIC_6H_BMDC_DN	GSE17721_LPS_VS_POLYIC_6H_BMDC_DN		199	-0,47082388	-14.933.236	0,02398524	0,13274819	0,284	10573	tags=45%, list=25%, signal=60%
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN		197	-0,46932068	-14.882.616	0,003597122	0,13275133	0,291	11928	tags=47%, list=28%, signal=65%
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN		197	-0,4747406	-14.878.254	0,044280443	0,13276283	0,291	13005	tags=51%, list=31%, signal=73%
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN		200	-0,44936994	-14.715.072	0,01814882	0,13276501	0,312	12175	tags=47%, list=29%, signal=65%
GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN		199	-0,46546158	-14.788.043	0,029520296	0,13277464	0,298	9772	tags=41%, list=23%, signal=53%
GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP	GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP		193	-0,45964545	-14.863.286	0,016666668	0,13282305	0,292	15746	tags=53%, list=37%, signal=85%
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN		200	-0,46907574	-14.883.848	0,011214953	0,13283387	0,291	14650	tags=55%, list=35%, signal=84%
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP		195	-0,46017763	-14.750.288	0,029906543	0,13284189	0,303	14698	tags=52%, list=35%, signal=80%
GSE14415_INDUCED_TREG_VS_TCONV_UP	GSE14415_INDUCED_TREG_VS_TCONV_UP		179	-0,4658269	-14.920.917	0,017953321	0,1328705	0,284	12800	tags=45%, list=30%, signal=65%
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		200	-0,46218604	-14.784.954	0,03256705	0,1328774	0,298	14858	tags=55%, list=35%, signal=84%
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP		200	-0,4703111	-14.928.213	0,016574586	0,13289195	0,284	14119	tags=52%, list=33%, signal=77%
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP		200	-0,4636334	-14.864.416	0,016453382	0,1329003	0,292	10914	tags=44%, list=26%, signal=58%
GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP	GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP		200	-0,46171087	-14.879.168	0,012844036	0,1329105	0,291	13748	tags=48%, list=32%, signal=71%
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN		198	-0,46372536	-14.977.281	0,005424955	0,13291074	0,279	9099	tags=38%, list=21%, signal=49%
GSE17721_LPS_VS_PAM3CSK4_0,5H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_0,5H_BMDC_UP		200	-0,45760134	-14.728.999	0,019927537	0,13293521	0,309	13345	tags=50%, list=31%, signal=72%
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_UP	GSE26669_CD4_VS_CD8_TCELL_IN_MLR_UP		200	-0,4703574	-14.922.028	0,018518519	0,13294736	0,284	10774	tags=42%, list=25%, signal=55%
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP		200	-0,4776599	-14.998.294	0,014678899	0,1329818	0,278	10576	tags=45%, list=25%, signal=60%
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP		200	-0,466369	-1.478.832	0,020257827	0,13299732	0,298	11661	tags=43%, list=28%, signal=59%
GSE17721_LPS_VS_CPG_0,5H_BMDC_UP	GSE17721_LPS_VS_CPG_0,5H_BMDC_UP		198	-0,46829066	-14.992.989	0,02578269	0,13303408	0,278	12797	tags=49%, list=30%, signal=70%
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN		139	-0,47242203	-14.750.667	0,02909091	0,13304031	0,303	12388	tags=47%, list=29%, signal=67%
GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP	GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP		200	-0,4755632	-14.978.219	0,031481482	0,13305144	0,279	11294	tags=45%, list=27%, signal=61%
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP	GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP		193	-0,45732728	-1.492.575	0,016129032	0,13310009	0,284	12736	tags=48%, list=30%, signal=68%
