NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN;GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN;;200;-0.31361207;-11.661.786;0.24537815;0.21607323;0.697;12441;tags=41%, list=29%, signal=57%
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP;GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP;;200;-0.3191659;-11.661.737;0.2440273;0.21602027;0.697;11800;tags=42%, list=28%, signal=58%
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN;GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN;;197;-0.32287562;-11.661.025;0.26551723;0.21602748;0.697;9561;tags=36%, list=23%, signal=46%
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP;GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP;;200;-0.3177772;-11.660.768;0.24666667;0.21599066;0.697;13504;tags=44%, list=32%, signal=64%
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP;GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP;;199;-0.3160198;-11.660.622;0.2568027;0.21594512;0.697;16793;tags=55%, list=40%, signal=91%
GSE27786_LSK_VS_CD4_TCELL_UP;GSE27786_LSK_VS_CD4_TCELL_UP;;200;-0.3193377;-11.659.597;0.2555746;0.21598479;0.697;16907;tags=55%, list=40%, signal=90%
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP;GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP;;174;-0.30559218;-11.659.149;0.24448217;0.21597007;0.697;13915;tags=42%, list=33%, signal=62%
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN;GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN;;183;-0.30845833;-11.658.229;0.26086956;0.21601123;0.698;14200;tags=49%, list=34%, signal=74%
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN;GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN;;200;-0.31874627;-11.655.905;0.24237289;0.21617359;0.698;14711;tags=50%, list=35%, signal=76%
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN;GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN;;199;-0.3182905;-11.655.321;0.26086956;0.2161679;0.698;11539;tags=37%, list=27%, signal=51%
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP;GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP;;196;-0.30603024;-11.655.309;0.25996533;0.21611077;0.698;6872;tags=27%, list=16%, signal=32%
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN;GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN;;199;-0.31045875;-11.655.185;0.24525043;0.2160604;0.698;9850;tags=34%, list=23%, signal=44%
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP;GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP;;170;-0.32394388;-11.655.011;0.27748692;0.2160189;0.698;16664;tags=54%, list=39%, signal=88%
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN;GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN;;200;-0.32494286;-11.653.966;0.2575251;0.21606356;0.698;16371;tags=50%, list=39%, signal=81%
GSE17721_LPS_VS_POLYIC_4H_BMDC_UP;GSE17721_LPS_VS_POLYIC_4H_BMDC_UP;;200;-0.32249632;-11.652.523;0.27563027;0.21615726;0.698;16291;tags=52%, list=38%, signal=83%
GSE3982_BCELL_VS_TH1_UP;GSE3982_BCELL_VS_TH1_UP;;199;-0.3152025;-11.652.473;0.27854672;0.21610335;0.698;15544;tags=49%, list=37%, signal=77%
GSE28237_EARLY_VS_LATE_GC_BCELL_UP;GSE28237_EARLY_VS_LATE_GC_BCELL_UP;;200;-0.31390867;-11.652.317;0.25945017;0.2160596;0.698;14630;tags=44%, list=35%, signal=66%
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN;GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN;;198;-0.31489128;-11.651.851;0.26132405;0.21605313;0.699;15915;tags=50%, list=38%, signal=80%
GSE17721_LPS_VS_CPG_6H_BMDC_DN;GSE17721_LPS_VS_CPG_6H_BMDC_DN;;200;-0.30928898;-11.650.676;0.24319728;0.21610397;0.699;13837;tags=42%, list=33%, signal=62%
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN;GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN;;199;-0.30784497;-11.650.586;0.27655986;0.21605484;0.699;15874;tags=49%, list=37%, signal=78%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP;GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP;;200;-0.31670105;-11.649.754;0.26156583;0.21608192;0.699;10907;tags=38%, list=26%, signal=50%
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_DN;GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_DN;;191;-0.31782204;-11.648.244;0.2735043;0.21617594;0.699;14711;tags=43%, list=35%, signal=66%
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN;GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN;;166;-0.31137082;-11.648.104;0.25570032;0.21613018;0.699;13717;tags=44%, list=32%, signal=65%
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;;200;-0.319219;-11.647.657;0.24828768;0.21611924;0.699;16126;tags=50%, list=38%, signal=80%
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP;GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP;;200;-0.3109147;-11.647.345;0.23785594;0.2160969;0.699;16576;tags=50%, list=39%, signal=82%
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_DN;GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_DN;;200;-0.3150579;-11.647.184;0.2350937;0.21605588;0.699;15027;tags=47%, list=35%, signal=72%
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN;GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN;;199;-0.3057321;-11.646.978;0.24013722;0.21601643;0.699;12113;tags=39%, list=29%, signal=54%
GSE3982_MAST_CELL_VS_DC_DN;GSE3982_MAST_CELL_VS_DC_DN;;198;-0.31286874;-11.646.581;0.25303292;0.21599953;0.699;10523;tags=35%, list=25%, signal=47%
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP;GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP;;200;-0.31236854;-11.646.369;0.25177306;0.215965;0.699;11804;tags=39%, list=28%, signal=54%
GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_DN;GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_DN;;200;-0.3138473;-11.646.326;0.23333333;0.21591209;0.699;14832;tags=49%, list=35%, signal=75%
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN;GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN;;200;-0.3140401;-11.646.084;0.27045074;0.21587522;0.699;12268;tags=40%, list=29%, signal=56%
GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_UP;GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_UP;;200;-0.32874078;-11.646.063;0.27027026;0.21581852;0.699;15030;tags=49%, list=35%, signal=76%
GSE39022_LN_VS_SPLEEN_DC_DN;GSE39022_LN_VS_SPLEEN_DC_DN;;198;-0.30854335;-11.645.514;0.2626087;0.21581209;0.699;10887;tags=37%, list=26%, signal=50%
GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP;GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP;;199;-0.3161509;-1.164.513;0.26782608;0.21578893;0.699;9437;tags=35%, list=22%, signal=45%
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP;GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP;;197;-0.32888025;-11.643.707;0.25811967;0.21586616;0.699;12807;tags=44%, list=30%, signal=62%
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN;GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN;;200;-0.31589562;-11.642.109;0.25378153;0.21595898;0.699;16128;tags=51%, list=38%, signal=82%
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN;GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN;;192;-0.29609066;-11.641.669;0.23440135;0.21594119;0.699;12652;tags=39%, list=30%, signal=55%
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP;GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP;;200;-0.31264517;-11.641.423;0.26755852;0.21590823;0.699;14096;tags=44%, list=33%, signal=65%
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN;GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN;;200;-0.31099898;-11.640.302;0.27210885;0.2159647;0.699;16126;tags=51%, list=38%, signal=81%
GSE24210_RESTING_TREG_VS_TCONV_UP;GSE24210_RESTING_TREG_VS_TCONV_UP;;200;-0.31164005;-11.639.389;0.27860695;0.21599385;0.699;13220;tags=45%, list=31%, signal=64%
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN;GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN;;197;-0.30825168;-11.636.411;0.25684932;0.21623518;0.699;12488;tags=40%, list=29%, signal=57%
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP;GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP;;199;-0.31033966;-11.635.967;0.25795054;0.21622305;0.699;16517;tags=52%, list=39%, signal=84%
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_UP;GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_UP;;193;-0.30385926;-11.635.569;0.26306915;0.21621141;0.699;16713;tags=51%, list=39%, signal=84%
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP;GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP;;200;-0.3136229;-11.635.001;0.23834197;0.21621318;0.7;9850;tags=35%, list=23%, signal=45%
GSE27786_BCELL_VS_ERYTHROBLAST_UP;GSE27786_BCELL_VS_ERYTHROBLAST_UP;;200;-0.32204038;-11.634.449;0.29187396;0.21621162;0.7;16195;tags=52%, list=38%, signal=83%
GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN;GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN;;200;-0.3161483;-11.633.852;0.2429752;0.216212;0.7;9259;tags=36%, list=22%, signal=45%
GSE27786_LIN_NEG_VS_NKCELL_UP;GSE27786_LIN_NEG_VS_NKCELL_UP;;200;-0.3178741;-11.632.159;0.22408026;0.21632533;0.7;15610;tags=52%, list=37%, signal=81%
GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_UP;GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_UP;;156;-0.3152241;-11.631.763;0.24914089;0.21630514;0.7;14525;tags=46%, list=34%, signal=69%
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN;GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN;;200;-0.31760815;-11.630.758;0.26557377;0.21634823;0.7;15547;tags=48%, list=37%, signal=75%
GSE3982_BCELL_VS_NKCELL_UP;GSE3982_BCELL_VS_NKCELL_UP;;196;-0.312642;-11.630.137;0.2762712;0.21635771;0.7;13263;tags=43%, list=31%, signal=63%
HALLMARK_FATTY_ACID_METABOLISM;HALLMARK_FATTY_ACID_METABOLISM;;158;-0.3158662;-11.628.113;0.23255815;0.21650396;0.701;18827;tags=58%, list=44%, signal=103%
GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP;GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP;;199;-0.3218964;-11.626.902;0.29965156;0.21655205;0.701;16371;tags=53%, list=39%, signal=86%
GSE360_CTRL_VS_L_MAJOR_MAC_DN;GSE360_CTRL_VS_L_MAJOR_MAC_DN;;197;-0.31492725;-1.162.685;0.25888324;0.21649855;0.701;15219;tags=49%, list=36%, signal=76%
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP;GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP;;200;-0.30049527;-1.162.649;0.24620573;0.21647525;0.701;13079;tags=40%, list=31%, signal=57%
GSE45365_WT_VS_IFNAR_KO_BCELL_DN;GSE45365_WT_VS_IFNAR_KO_BCELL_DN;;192;-0.3049956;-11.624.362;0.23141892;0.21661495;0.701;15286;tags=45%, list=36%, signal=70%
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP;GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP;;198;-0.31621072;-11.624.337;0.24300699;0.21655838;0.701;8056;tags=30%, list=19%, signal=37%
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP;GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP;;197;-0.32620436;-11.623.981;0.2847222;0.21653429;0.701;14719;tags=46%, list=35%, signal=70%
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN;GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN;;200;-0.3079954;-11.623.316;0.24365482;0.21653688;0.701;9629;tags=34%, list=23%, signal=43%
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP;GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP;;200;-0.3119093;-11.621.628;0.25778547;0.21665569;0.701;11651;tags=38%, list=27%, signal=51%
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP;GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP;;195;-0.3064629;-11.621.578;0.28896672;0.21660085;0.701;15178;tags=47%, list=36%, signal=73%
GSE6875_WT_VS_FOXP3_KO_TREG_DN;GSE6875_WT_VS_FOXP3_KO_TREG_DN;;199;-0.31265736;-11.621.177;0.26586622;0.21658735;0.701;10126;tags=35%, list=24%, signal=46%
GSE3982_MAST_CELL_VS_NEUTROPHIL_UP;GSE3982_MAST_CELL_VS_NEUTROPHIL_UP;;199;-0.32313168;-11.620.208;0.26123127;0.21661843;0.701;13660;tags=44%, list=32%, signal=65%
GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;195;-0.31797358;-11.620.047;0.2613828;0.21657398;0.701;11989;tags=42%, list=28%, signal=58%
GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN;GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN;;199;-0.30052182;-11.618.208;0.25128207;0.21670069;0.701;13721;tags=42%, list=32%, signal=62%
GSE20715_0H_VS_24H_OZONE_LUNG_UP;GSE20715_0H_VS_24H_OZONE_LUNG_UP;;200;-0.31445473;-1.161.716;0.25956738;0.21674319;0.701;13829;tags=43%, list=33%, signal=64%
GSE27786_CD4_TCELL_VS_NKTCELL_UP;GSE27786_CD4_TCELL_VS_NKTCELL_UP;;200;-0.31097916;-11.616.039;0.25609756;0.21679112;0.701;15764;tags=45%, list=37%, signal=71%
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN;GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN;;178;-0.32376483;-11.615.237;0.26013514;0.21681242;0.701;16857;tags=57%, list=40%, signal=95%
GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN;GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN;;198;-0.31826118;-11.615.025;0.2779661;0.21677497;0.701;14313;tags=45%, list=34%, signal=68%
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP;GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP;;199;-0.31006435;-11.613.859;0.24872231;0.21683732;0.701;16184;tags=51%, list=38%, signal=83%
GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN;GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN;;200;-0.3074185;-11.612.705;0.27549195;0.21688628;0.701;9106;tags=32%, list=21%, signal=40%
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN;GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN;;200;-0.3147329;-1.161.222;0.2542662;0.21687894;0.701;18695;tags=59%, list=44%, signal=105%
GSE3982_MAST_CELL_VS_TH2_DN;GSE3982_MAST_CELL_VS_TH2_DN;;200;-0.30749866;-11.611.985;0.26343155;0.21684311;0.702;11237;tags=37%, list=27%, signal=49%
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN;GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN;;184;-0.3230328;-11.611.154;0.2687813;0.21686946;0.702;17408;tags=58%, list=41%, signal=98%
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN;GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN;;200;-0.31112647;-11.610.774;0.27017543;0.21685012;0.702;13479;tags=41%, list=32%, signal=59%
E2F3_UP.V1_DN;E2F3_UP.V1_DN;;163;-0.2998272;-11.610.268;0.2557319;0.21684135;0.702;12414;tags=39%, list=29%, signal=55%
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN;GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN;;197;-0.3134217;-11.609.372;0.2425829;0.21686028;0.702;16027;tags=50%, list=38%, signal=80%
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN;GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN;;200;-0.31022793;-11.609.077;0.25259516;0.21683106;0.702;15140;tags=46%, list=36%, signal=70%
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN;GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN;;200;-0.31282085;-11.607.711;0.25129983;0.21689717;0.702;15426;tags=51%, list=36%, signal=79%
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP;GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP;;200;-0.32673982;-11.607.661;0.27017543;0.21684368;0.702;14982;tags=48%, list=35%, signal=74%
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN;GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN;;200;-0.3063763;-11.605.649;0.24528302;0.21698497;0.702;12844;tags=40%, list=30%, signal=57%
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN;GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN;;196;-0.31861043;-11.605.332;0.27334467;0.21695411;0.702;9213;tags=34%, list=22%, signal=43%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN;GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN;;200;-0.30601633;-11.603.535;0.23737374;0.21706481;0.702;14165;tags=45%, list=33%, signal=67%
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN;GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN;;200;-0.3101444;-116.035;0.23865546;0.2170113;0.702;13824;tags=44%, list=33%, signal=64%
GSE3982_CTRL_VS_LPS_4H_MAC_DN;GSE3982_CTRL_VS_LPS_4H_MAC_DN;;199;-0.327318;-1.160.323;0.2673611;0.21698564;0.703;17453;tags=56%, list=41%, signal=95%
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP;GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP;;197;-0.3117514;-11.601.387;0.28067228;0.21711794;0.703;13288;tags=43%, list=31%, signal=62%
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;195;-0.30344597;-11.599.187;0.27288732;0.21726808;0.703;14206;tags=44%, list=34%, signal=65%
GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_DN;GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_DN;;199;-0.3103347;-11.598.563;0.26450512;0.21727411;0.703;16167;tags=47%, list=38%, signal=76%
ESC_J1_UP_EARLY.V1_UP;ESC_J1_UP_EARLY.V1_UP;;178;-0.31168398;-11.598.339;0.2681661;0.21724024;0.703;11370;tags=36%, list=27%, signal=49%
GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN;GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN;;200;-0.3122562;-11.598.216;0.25659052;0.2171929;0.703;16184;tags=51%, list=38%, signal=82%
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP;GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP;;200;-0.30480283;-11.594.244;0.27806562;0.21750638;0.704;12881;tags=43%, list=30%, signal=61%
GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN;GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN;;196;-0.30880934;-11.592.934;0.26644182;0.2175708;0.705;13666;tags=41%, list=32%, signal=61%
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN;GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN;;200;-0.32545137;-11.590.017;0.26923078;0.21779513;0.705;12844;tags=44%, list=30%, signal=62%
HOXA9_DN.V1_UP;HOXA9_DN.V1_UP;;192;-0.31791303;-11.588.236;0.2587646;0.2179184;0.705;10983;tags=36%, list=26%, signal=48%
HALLMARK_OXIDATIVE_PHOSPHORYLATION;HALLMARK_OXIDATIVE_PHOSPHORYLATION;;200;-0.2971135;-11.586.685;0.24418604;0.2180242;0.705;11605;tags=37%, list=27%, signal=50%
GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP;GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP;;200;-0.32615915;-11.585.972;0.28915662;0.21803957;0.705;13275;tags=43%, list=31%, signal=62%
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP;GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP;;199;-0.3116981;-11.583.872;0.27689594;0.21819258;0.705;16664;tags=53%, list=39%, signal=87%
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP;GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP;;199;-0.3064754;-11.582.779;0.25123966;0.21823709;0.705;13275;tags=42%, list=31%, signal=61%
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP;GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP;;193;-0.29913905;-11.582.714;0.23972602;0.21818566;0.705;9509;tags=35%, list=22%, signal=45%
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN;GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN;;200;-0.30904743;-11.577.976;0.25611746;0.21860328;0.705;16335;tags=52%, list=39%, signal=83%
GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_UP;GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_UP;;200;-0.31644127;-11.577.885;0.26480836;0.21855536;0.705;15463;tags=50%, list=36%, signal=78%
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP;GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP;;143;-0.30910617;-11.574.783;0.25734025;0.21881711;0.706;10732;tags=36%, list=25%, signal=49%
GSE13522_WT_VS_IFNAR_KO_SKIN_UP;GSE13522_WT_VS_IFNAR_KO_SKIN_UP;;200;-0.2995042;-11.574.244;0.25684932;0.21881305;0.706;13274;tags=43%, list=31%, signal=62%
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN;GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN;;200;-0.31055847;-11.573.981;0.2762063;0.21877897;0.706;11692;tags=37%, list=28%, signal=51%
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP;GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP;;199;-0.29520643;-11.573.944;0.24910395;0.21872365;0.706;15328;tags=47%, list=36%, signal=73%
